Step,Step Type,"t,s","I,A","U,V"
87,SIM,0.0,-0.1787,4.0925
87,SIM,2.75,-0.1787,4.0925
87,SIM,3.090909090824425,-0.1788,4.0916
87,SIM,3.4318181817652658,-0.1788,4.091
87,SIM,3.7727272728225216,-0.1789,4.0897
87,SIM,4.113636363646947,-0.18,4.0883
87,SIM,4.454545454587787,-0.18,4.088
87,SIM,4.795454545412213,-0.18,4.0879
87,SIM,5.136363636353053,-0.18,4.0874
87,SIM,5.477272727177478,-0.18,4.0873
87,SIM,5.818181818234734,-0.18,4.0871
87,SIM,6.159090909175575,-0.18,4.0869
87,SIM,6.280991735635325,-0.18,4.0869
87,SIM,6.4028925619786605,-0.18,4.0867
87,SIM,6.524793388438411,-0.18,4.0866
87,SIM,6.646694214781746,-0.18,4.0865
87,SIM,6.768595041357912,-0.18,4.0863
87,SIM,6.890495867584832,-0.18,4.0864
87,SIM,7.012396694160998,-0.18,4.0862
87,SIM,7.134297520620748,-0.18,4.0863
87,SIM,7.256198347196914,-0.18,4.0862
87,SIM,7.378099173656665,-0.18,4.086
87,SIM,7.480090157594532,-0.18,4.0861
87,SIM,7.58208114199806,-0.18,4.0861
87,SIM,7.684072126168758,-0.18,4.086
87,SIM,7.786063110455871,-0.18,4.086
87,SIM,7.888054094626568,-0.18,4.0861
87,SIM,7.990045078797266,-0.18,4.0859
87,SIM,8.092036063200794,-0.18,4.0859
87,SIM,8.194027047371492,-0.18,4.0859
87,SIM,8.29601803154219,-0.18,4.0859
87,SIM,8.398009015829302,-0.18,4.0859
87,SIM,8.498190014390275,-0.18,4.0858
87,SIM,8.598371012951247,-0.18,4.0857
87,SIM,8.698552011628635,-0.18,4.0858
87,SIM,8.798733009956777,-0.18,4.0857
87,SIM,8.898914008634165,-0.18,4.0857
87,SIM,8.999095007195137,-0.18,4.0857
87,SIM,9.09927600575611,-0.18,4.0857
87,SIM,9.199457004433498,-0.18,4.0856
87,SIM,9.29963800276164,-0.18,4.0856
87,SIM,9.399819001439027,-0.18,4.0856
87,SIM,9.499835456022993,-0.18,4.0856
87,SIM,9.599851910374127,-0.18,4.0856
87,SIM,9.699868364841677,-0.18,4.0855
87,SIM,9.799884819192812,-0.18,4.0855
87,SIM,9.899901273543946,-0.18,4.0854
87,SIM,9.999917728011496,-0.18,4.0854
87,SIM,10.099934182362631,-0.18,4.0853
87,SIM,10.19995063683018,-0.18,4.0852
87,SIM,10.299967091181315,-0.18,4.0853
87,SIM,10.399983545648865,-0.18,4.0852
87,SIM,10.499985041446052,-0.18,4.0851
87,SIM,10.59998653724324,-0.18,4.0852
87,SIM,10.699988033156842,-0.18,4.0852
87,SIM,10.799989528954029,-0.18,4.0851
87,SIM,10.899991024751216,-0.18,4.0851
87,SIM,10.999992520781234,-0.18,4.0851
87,SIM,11.099994016578421,-0.1799,4.0851
87,SIM,11.199995512375608,-0.18,4.0852
87,SIM,11.299997008405626,-0.18,4.0851
87,SIM,11.399998503969982,-0.18,4.0851
87,SIM,11.49999864003621,-0.18,4.085
87,SIM,11.599998775986023,-0.18,4.0851
87,SIM,11.699998912052251,-0.18,4.085
87,SIM,11.799999048002064,-0.18,4.085
87,SIM,11.899999183951877,-0.18,4.0848
87,SIM,11.999999320018105,-0.18,4.085
87,SIM,12.099999455967918,-0.18,4.085
87,SIM,12.199999592034146,-0.18,4.085
87,SIM,12.299999727983959,-0.18,4.0849
87,SIM,12.399999864050187,-0.18,4.0849
87,SIM,12.499999876366928,-0.18,4.0848
87,SIM,12.599999888800085,-0.18,4.0848
87,SIM,12.699999901233241,-0.18,4.0848
87,SIM,12.799999913433567,-0.18,4.0848
87,SIM,12.899999925983138,-0.18,4.0848
87,SIM,12.999999938183464,-0.18,4.0848
87,SIM,13.09999995061662,-0.18,4.0847
87,SIM,13.199999962816946,-0.18,4.0847
87,SIM,13.299999975250103,-0.18,4.0847
87,SIM,13.399999987566844,-0.18,4.0846
87,SIM,13.499999988824129,-0.18,4.0847
87,SIM,13.599999989965,-0.18,4.0847
87,SIM,13.699999990989454,-0.18,4.0847
87,SIM,13.799999992013909,-0.18,4.0845
87,SIM,13.899999993154779,-0.18,4.0846
87,SIM,13.999999994412065,-0.18,4.0846
87,SIM,14.099999995552935,-0.18,4.0846
87,SIM,14.19999999681022,-0.18,4.0846
87,SIM,14.299999997601844,-0.18,4.0847
87,SIM,14.399999998742715,-0.18,4.0847
87,SIM,14.499999998952262,-0.18,4.0846
87,SIM,14.599999999045394,-0.18,4.0846
87,SIM,14.699999999254942,-0.18,4.0846
87,SIM,14.799999999231659,-0.18,4.0845
87,SIM,14.899999999208376,-0.18,4.0845
87,SIM,14.999999999650754,-0.18,4.0845
87,SIM,15.099999999627471,-0.18,4.0844
87,SIM,15.199999999604188,-0.18,4.0844
87,SIM,15.299999999813735,-0.18,4.0844
87,SIM,15.400000000023283,-0.18,4.0844
87,SIM,15.5,-0.18,4.0843
87,SIM,15.599999999976717,-0.18,4.0844
87,SIM,15.699999999953434,-0.18,4.0844
87,SIM,15.800000000046566,-0.18,4.0844
87,SIM,15.900000000023283,-0.18,4.0843
87,SIM,16.0,-0.18,4.0843
87,SIM,16.099999999976717,-0.18,4.0844
87,SIM,16.199999999953434,-0.18,4.0843
87,SIM,16.300000000046566,-0.18,4.0843
87,SIM,16.400000000023283,-0.18,4.0843
87,SIM,16.5,-0.181,4.0842
87,SIM,16.599999999976717,-0.181,4.0841
87,SIM,16.699999999953434,-0.181,4.0842
87,SIM,16.800000000046566,-0.181,4.0842
87,SIM,16.900000000023283,-0.181,4.0841
87,SIM,17.0,-0.181,4.0841
87,SIM,17.099999999976717,-0.181,4.0841
87,SIM,17.199999999953434,-0.181,4.0841
87,SIM,17.300000000046566,-0.181,4.0841
87,SIM,17.400000000023283,-0.181,4.0841
87,SIM,17.5,-0.182,4.0839
87,SIM,17.599999999976717,-0.182,4.084
87,SIM,17.699999999953434,-0.182,4.084
87,SIM,17.800000000046566,-0.189,4.0834
87,SIM,17.900000000023283,-0.189,4.0834
87,SIM,18.0,-0.189,4.0834
87,SIM,18.099999999976717,-0.1985,4.0827
87,SIM,18.199999999953434,-0.1987,4.0826
87,SIM,18.300000000046566,-0.1988,4.0826
87,SIM,18.400000000023283,-0.1989,4.0826
87,SIM,18.5,-0.18,4.0835
87,SIM,18.599999999976717,-0.18,4.0836
87,SIM,18.699999999953434,-0.18,4.0836
87,SIM,18.800000000046566,-0.2539,4.0794
87,SIM,18.900000000023283,-0.254,4.0794
87,SIM,19.0,-0.254,4.0789
87,SIM,19.099999999976717,-0.2919,4.076
87,SIM,19.199999999953434,-0.2919,4.0759
87,SIM,19.300000000046566,-0.2919,4.0756
87,SIM,19.400000000023283,-0.2919,4.0752
87,SIM,19.5,-0.3269,4.0726
87,SIM,19.599999999976717,-0.3269,4.0726
87,SIM,19.699999999953434,-0.3269,4.0723
87,SIM,19.800000000046566,-0.3599,4.0698
87,SIM,19.900000000023283,-0.36,4.0697
87,SIM,20.0,-0.36,4.0694
87,SIM,20.099999999976717,-0.3959,4.0669
87,SIM,20.199999999953434,-0.3959,4.0667
87,SIM,20.300000000046566,-0.3959,4.0665
87,SIM,20.400000000023283,-0.396,4.0661
87,SIM,20.5,-0.4349,4.0633
87,SIM,20.599999999976717,-0.4349,4.0631
87,SIM,20.699999999953434,-0.435,4.0629
87,SIM,20.800000000046566,-0.454,4.0611
87,SIM,20.900000000023283,-0.454,4.0609
87,SIM,21.0,-0.454,4.0608
87,SIM,21.099999999976717,-0.472,4.0592
87,SIM,21.199999999953434,-0.472,4.0591
87,SIM,21.300000000046566,-0.472,4.0589
87,SIM,21.400000000023283,-0.472,4.0587
87,SIM,21.5,-0.492,4.0571
87,SIM,21.599999999976717,-0.492,4.0571
87,SIM,21.699999999953434,-0.492,4.057
87,SIM,21.800000000046566,-0.5509,4.053
87,SIM,21.900000000023283,-0.5509,4.0529
87,SIM,22.0,-0.5509,4.0526
87,SIM,22.099999999976717,-0.5999,4.0488
87,SIM,22.199999999953434,-0.5999,4.0487
87,SIM,22.300000000046566,-0.6,4.0484
87,SIM,22.400000000023283,-0.6,4.0479
87,SIM,22.5,-0.6415,4.0448
87,SIM,22.599999999976717,-0.6417,4.0447
87,SIM,22.699999999953434,-0.6418,4.0444
87,SIM,22.800000000046566,-0.7079,4.0398
87,SIM,22.900000000023283,-0.7079,4.0395
87,SIM,23.0,-0.708,4.0391
87,SIM,23.099999999976717,-0.7697,4.0345
87,SIM,23.199999999953434,-0.7698,4.0343
87,SIM,23.300000000046566,-0.7699,4.0338
87,SIM,23.400000000023283,-0.7699,4.0332
87,SIM,23.5,-0.8288,4.0289
87,SIM,23.599999999976717,-0.8289,4.0288
87,SIM,23.699999999953434,-0.8289,4.0284
87,SIM,23.800000000046566,-0.7691,4.0308
