Step,Step Type,"t,s","I,A","U,V"
71,SIM,0.0,-0.1788,3.7383
71,SIM,0.5,-0.1788,3.7383
71,SIM,0.6363636363530532,-0.1788,3.7381
71,SIM,0.7727272727061063,-0.1789,3.7381
71,SIM,0.9090909090591595,-0.1789,3.738
71,SIM,1.0454545454122126,-0.1796,3.7379
71,SIM,1.1818181817652658,-0.1798,3.7379
71,SIM,1.3181818182347342,-0.1798,3.7379
71,SIM,1.4545454545877874,-0.18,3.7377
71,SIM,1.5909090909408405,-0.18,3.7377
71,SIM,1.7272727272938937,-0.18,3.7377
71,SIM,1.8636363636469468,-0.18,3.7376
71,SIM,1.9669421487487853,-0.18,3.7375
71,SIM,2.0702479338506237,-0.18,3.7376
71,SIM,2.1735537190688774,-0.18,3.7375
71,SIM,2.276859504170716,-0.18,3.7375
71,SIM,2.380165289272554,-0.18,3.7375
71,SIM,2.4834710743743926,-0.18,3.7375
71,SIM,2.586776859476231,-0.18,3.7374
71,SIM,2.6900826445780694,-0.18,3.7374
71,SIM,2.793388429796323,-0.18,3.7374
71,SIM,2.8966942148981616,-0.18,3.7373
71,SIM,2.996994740795344,-0.18,3.7374
71,SIM,3.0972952666925266,-0.18,3.7373
71,SIM,3.1975957927061245,-0.18,3.7373
71,SIM,3.297896318603307,-0.18,3.7372
71,SIM,3.3981968445004895,-0.18,3.7372
71,SIM,3.498497370397672,-0.18,3.7372
71,SIM,3.5987978962948546,-0.18,3.7372
71,SIM,3.699098422192037,-0.18,3.7371
71,SIM,3.799398948205635,-0.18,3.7371
71,SIM,3.8996994741028175,-0.18,3.7371
71,SIM,3.9997267946600914,-0.18,3.7371
71,SIM,4.099754115217365,-0.18,3.7371
71,SIM,4.199781435658224,-0.18,3.7371
71,SIM,4.299808756215498,-0.18,3.7371
71,SIM,4.399836076772772,-0.18,3.7371
71,SIM,4.499863397330046,-0.18,3.737
71,SIM,4.59989071788732,-0.18,3.737
71,SIM,4.6999180384445935,-0.18,3.737
71,SIM,4.799945358885452,-0.18,3.737
71,SIM,4.899972679442726,-0.18,3.7369
71,SIM,4.999975163140334,-0.18,3.7369
71,SIM,5.099977646837942,-0.18,3.7369
71,SIM,5.19998013053555,-0.18,3.7369
71,SIM,5.2999826142331585,-0.18,3.7368
71,SIM,5.399985097930767,-0.18,3.7369
71,SIM,5.499987581511959,-0.18,3.7369
71,SIM,5.5999900652095675,-0.18,3.7368
71,SIM,5.699992548907176,-0.18,3.7368
71,SIM,5.799995032604784,-0.18,3.7368
71,SIM,5.899997516302392,-0.18,3.7368
71,SIM,5.999997742124833,-0.18,3.7368
71,SIM,6.099997967830859,-0.18,3.7368
71,SIM,6.1999981936533,-0.18,3.7368
71,SIM,6.299998419475742,-0.18,3.7368
71,SIM,6.399998645298183,-0.18,3.7368
71,SIM,6.499998871004209,-0.18,3.7368
71,SIM,6.59999909682665,-0.18,3.7367
71,SIM,6.6999993226490915,-0.18,3.7367
71,SIM,6.799999548471533,-0.18,3.7367
71,SIM,6.899999774177559,-0.18,3.7367
71,SIM,6.999999794759788,-0.18,3.7366
71,SIM,7.099999815225601,-0.18,3.7366
71,SIM,7.19999983580783,-0.18,3.7366
71,SIM,7.299999856273644,-0.18,3.7366
71,SIM,7.399999876855873,-0.18,3.7366
71,SIM,7.499999897321686,-0.18,3.7366
71,SIM,7.599999917903915,-0.18,3.7366
71,SIM,7.699999938369729,-0.18,3.7366
71,SIM,7.7999999589519575,-0.18,3.7366
71,SIM,7.899999979417771,-0.18,3.7365
71,SIM,7.999999981257133,-0.18,3.7365
71,SIM,8.09999998321291,-0.18,3.7365
71,SIM,8.199999985052273,-0.18,3.7365
71,SIM,8.299999986891635,-0.1799,3.7364
71,SIM,8.399999988730997,-0.18,3.7364
71,SIM,8.499999990686774,-0.18,3.7364
71,SIM,8.599999992526136,-0.18,3.7363
71,SIM,8.699999994365498,-0.18,3.7364
71,SIM,8.79999999620486,-0.18,3.7364
71,SIM,8.899999998160638,-0.18,3.7364
71,SIM,8.999999998370185,-0.18,3.7363
71,SIM,9.099999998463318,-0.18,3.7363
